d_m,d_nm,d_hat,xi_m,z_hat,z_m,rho_norm,depletion
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.68267067e+00,3.34133533e-07,9.99948730e-01,5.12703359e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.68567142e+00,3.34283571e-07,9.99948459e-01,5.15412985e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.68867217e+00,3.34433608e-07,9.99948186e-01,5.18141174e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.69167292e+00,3.34583646e-07,9.99947911e-01,5.20888025e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.69467367e+00,3.34733683e-07,9.99947635e-01,5.23653635e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.69767442e+00,3.34883721e-07,9.99947356e-01,5.26438105e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.70067517e+00,3.35033758e-07,9.99947076e-01,5.29241535e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.70367592e+00,3.35183796e-07,9.99946794e-01,5.32064026e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.70667667e+00,3.35333833e-07,9.99946509e-01,5.34905680e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.70967742e+00,3.35483871e-07,9.99946223e-01,5.37766599e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.71267817e+00,3.35633908e-07,9.99945935e-01,5.40646885e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.71567892e+00,3.35783946e-07,9.99945645e-01,5.43546644e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.71867967e+00,3.35933983e-07,9.99945353e-01,5.46465978e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.72168042e+00,3.36084021e-07,9.99945060e-01,5.49404994e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.72468117e+00,3.36234059e-07,9.99944764e-01,5.52363797e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.72768192e+00,3.36384096e-07,9.99944466e-01,5.55342494e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.73068267e+00,3.36534134e-07,9.99944166e-01,5.58341192e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.73368342e+00,3.36684171e-07,9.99943864e-01,5.61359998e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.73668417e+00,3.36834209e-07,9.99943560e-01,5.64399022e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.73968492e+00,3.36984246e-07,9.99943254e-01,5.67458374e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.74268567e+00,3.37134284e-07,9.99942946e-01,5.70538162e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.74568642e+00,3.37284321e-07,9.99942636e-01,5.73638499e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.74868717e+00,3.37434359e-07,9.99942324e-01,5.76759495e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.75168792e+00,3.37584396e-07,9.99942010e-01,5.79901264e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.75468867e+00,3.37734434e-07,9.99941694e-01,5.83063918e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.75768942e+00,3.37884471e-07,9.99941375e-01,5.86247571e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.76069017e+00,3.38034509e-07,9.99941055e-01,5.89452338e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.76369092e+00,3.38184546e-07,9.99940732e-01,5.92678335e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.76669167e+00,3.38334584e-07,9.99940407e-01,5.95925677e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.76969242e+00,3.38484621e-07,9.99940081e-01,5.99194481e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.77269317e+00,3.38634659e-07,9.99939752e-01,6.02484866e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.77569392e+00,3.38784696e-07,9.99939420e-01,6.05796949e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.77869467e+00,3.38934734e-07,9.99939087e-01,6.09130850e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.78169542e+00,3.39084771e-07,9.99938751e-01,6.12486689e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.78469617e+00,3.39234809e-07,9.99938414e-01,6.15864587e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.78769692e+00,3.39384846e-07,9.99938074e-01,6.19264665e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.79069767e+00,3.39534884e-07,9.99937731e-01,6.22687046e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.79369842e+00,3.39684921e-07,9.99937387e-01,6.26131854e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.79669917e+00,3.39834959e-07,9.99937040e-01,6.29599211e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.79969992e+00,3.39984996e-07,9.99936691e-01,6.33089244e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.80270068e+00,3.40135034e-07,9.99936340e-01,6.36602077e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.80570143e+00,3.40285071e-07,9.99935986e-01,6.40137837e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.80870218e+00,3.40435109e-07,9.99935630e-01,6.43696652e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.81170293e+00,3.40585146e-07,9.99935272e-01,6.47278650e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.81470368e+00,3.40735184e-07,9.99934912e-01,6.50883960e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.81770443e+00,3.40885221e-07,9.99934549e-01,6.54512711e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.82070518e+00,3.41035259e-07,9.99934183e-01,6.58165034e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.82370593e+00,3.41185296e-07,9.99933816e-01,6.61841061e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.82670668e+00,3.41335334e-07,9.99933446e-01,6.65540924e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.82970743e+00,3.41485371e-07,9.99933074e-01,6.69264757e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.83270818e+00,3.41635409e-07,9.99932699e-01,6.73012692e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.83570893e+00,3.41785446e-07,9.99932322e-01,6.76784867e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.83870968e+00,3.41935484e-07,9.99931942e-01,6.80581415e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.84171043e+00,3.42085521e-07,9.99931560e-01,6.84402475e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.84471118e+00,3.42235559e-07,9.99931175e-01,6.88248183e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.84771193e+00,3.42385596e-07,9.99930788e-01,6.92118678e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.85071268e+00,3.42535634e-07,9.99930399e-01,6.96014100e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.85371343e+00,3.42685671e-07,9.99930007e-01,6.99934588e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.85671418e+00,3.42835709e-07,9.99929612e-01,7.03880285e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.85971493e+00,3.42985746e-07,9.99929215e-01,7.07851331e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.86271568e+00,3.43135784e-07,9.99928815e-01,7.11847870e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.86571643e+00,3.43285821e-07,9.99928413e-01,7.15870046e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.86871718e+00,3.43435859e-07,9.99928008e-01,7.19918004e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.87171793e+00,3.43585896e-07,9.99927601e-01,7.23991889e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.87471868e+00,3.43735934e-07,9.99927191e-01,7.28091849e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.87771943e+00,3.43885971e-07,9.99926778e-01,7.32218030e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.88072018e+00,3.44036009e-07,9.99926363e-01,7.36370582e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.88372093e+00,3.44186047e-07,9.99925945e-01,7.40549654e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.88672168e+00,3.44336084e-07,9.99925524e-01,7.44755396e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.88972243e+00,3.44486122e-07,9.99925101e-01,7.48987960e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.89272318e+00,3.44636159e-07,9.99924675e-01,7.53247499e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.89572393e+00,3.44786197e-07,9.99924247e-01,7.57534165e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.89872468e+00,3.44936234e-07,9.99923815e-01,7.61848113e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.90172543e+00,3.45086272e-07,9.99923381e-01,7.66189499e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.90472618e+00,3.45236309e-07,9.99922944e-01,7.70558479e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.90772693e+00,3.45386347e-07,9.99922504e-01,7.74955209e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.91072768e+00,3.45536384e-07,9.99922062e-01,7.79379849e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.91372843e+00,3.45686422e-07,9.99921617e-01,7.83832558e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.91672918e+00,3.45836459e-07,9.99921169e-01,7.88313495e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.91972993e+00,3.45986497e-07,9.99920718e-01,7.92822824e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.92273068e+00,3.46136534e-07,9.99920264e-01,7.97360705e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.92573143e+00,3.46286572e-07,9.99919807e-01,8.01927302e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.92873218e+00,3.46436609e-07,9.99919348e-01,8.06522779e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.93173293e+00,3.46586647e-07,9.99918885e-01,8.11147303e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.93473368e+00,3.46736684e-07,9.99918420e-01,8.15801040e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.93773443e+00,3.46886722e-07,9.99917952e-01,8.20484157e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.94073518e+00,3.47036759e-07,9.99917480e-01,8.25196823e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.94373593e+00,3.47186797e-07,9.99917006e-01,8.29939207e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.94673668e+00,3.47336834e-07,9.99916529e-01,8.34711480e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.94973743e+00,3.47486872e-07,9.99916049e-01,8.39513815e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.95273818e+00,3.47636909e-07,9.99915565e-01,8.44346384e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.95573893e+00,3.47786947e-07,9.99915079e-01,8.49209361e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.95873968e+00,3.47936984e-07,9.99914590e-01,8.54102922e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.96174044e+00,3.48087022e-07,9.99914097e-01,8.59027241e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.96474119e+00,3.48237059e-07,9.99913602e-01,8.63982498e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.96774194e+00,3.48387097e-07,9.99913103e-01,8.68968870e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.97074269e+00,3.48537134e-07,9.99912601e-01,8.73986536e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.97374344e+00,3.48687172e-07,9.99912096e-01,8.79035678e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.97674419e+00,3.48837209e-07,9.99911588e-01,8.84116477e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.97974494e+00,3.48987247e-07,9.99911077e-01,8.89229117e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.98274569e+00,3.49137284e-07,9.99910563e-01,8.94373780e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.98574644e+00,3.49287322e-07,9.99910045e-01,8.99550654e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.98874719e+00,3.49437359e-07,9.99909524e-01,9.04759923e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.99174794e+00,3.49587397e-07,9.99909000e-01,9.10001775e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.99474869e+00,3.49737434e-07,9.99908472e-01,9.15276401e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,6.99774944e+00,3.49887472e-07,9.99907942e-01,9.20583988e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.00075019e+00,3.50037509e-07,9.99907408e-01,9.25924728e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.00375094e+00,3.50187547e-07,9.99906870e-01,9.31298815e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.00675169e+00,3.50337584e-07,9.99906329e-01,9.36706440e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.00975244e+00,3.50487622e-07,9.99905785e-01,9.42147799e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.01275319e+00,3.50637659e-07,9.99905238e-01,9.47623088e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.01575394e+00,3.50787697e-07,9.99904687e-01,9.53132504e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.01875469e+00,3.50937734e-07,9.99904132e-01,9.58676246e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.02175544e+00,3.51087772e-07,9.99903575e-01,9.64254512e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.02475619e+00,3.51237809e-07,9.99903013e-01,9.69867504e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.02775694e+00,3.51387847e-07,9.99902448e-01,9.75515425e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.03075769e+00,3.51537884e-07,9.99901880e-01,9.81198476e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.03375844e+00,3.51687922e-07,9.99901308e-01,9.86916863e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.03675919e+00,3.51837959e-07,9.99900733e-01,9.92670793e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.03975994e+00,3.51987997e-07,9.99900154e-01,9.98460471e-05
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.04276069e+00,3.52138035e-07,9.99899571e-01,1.00428611e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.04576144e+00,3.52288072e-07,9.99898985e-01,1.01014791e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.04876219e+00,3.52438110e-07,9.99898395e-01,1.01604609e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.05176294e+00,3.52588147e-07,9.99897802e-01,1.02198086e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.05476369e+00,3.52738185e-07,9.99897205e-01,1.02795244e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.05776444e+00,3.52888222e-07,9.99896604e-01,1.03396104e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.06076519e+00,3.53038260e-07,9.99895999e-01,1.04000687e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.06376594e+00,3.53188297e-07,9.99895391e-01,1.04609015e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.06676669e+00,3.53338335e-07,9.99894779e-01,1.05221111e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.06976744e+00,3.53488372e-07,9.99894163e-01,1.05836996e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.07276819e+00,3.53638410e-07,9.99893543e-01,1.06456692e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.07576894e+00,3.53788447e-07,9.99892920e-01,1.07080223e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.07876969e+00,3.53938485e-07,9.99892292e-01,1.07707609e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.08177044e+00,3.54088522e-07,9.99891661e-01,1.08338875e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.08477119e+00,3.54238560e-07,9.99891026e-01,1.08974042e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.08777194e+00,3.54388597e-07,9.99890387e-01,1.09613133e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.09077269e+00,3.54538635e-07,9.99889744e-01,1.10256172e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.09377344e+00,3.54688672e-07,9.99889097e-01,1.10903181e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.09677419e+00,3.54838710e-07,9.99888446e-01,1.11554184e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.09977494e+00,3.54988747e-07,9.99887791e-01,1.12209205e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.10277569e+00,3.55138785e-07,9.99887132e-01,1.12868266e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.10577644e+00,3.55288822e-07,9.99886469e-01,1.13531392e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.10877719e+00,3.55438860e-07,9.99885801e-01,1.14198607e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.11177794e+00,3.55588897e-07,9.99885130e-01,1.14869934e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.11477869e+00,3.55738935e-07,9.99884455e-01,1.15545398e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.11777944e+00,3.55888972e-07,9.99883775e-01,1.16225023e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.12078020e+00,3.56039010e-07,9.99883091e-01,1.16908833e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.12378095e+00,3.56189047e-07,9.99882403e-01,1.17596853e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.12678170e+00,3.56339085e-07,9.99881711e-01,1.18289109e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.12978245e+00,3.56489122e-07,9.99881014e-01,1.18985624e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.13278320e+00,3.56639160e-07,9.99880314e-01,1.19686424e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.13578395e+00,3.56789197e-07,9.99879608e-01,1.20391534e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.13878470e+00,3.56939235e-07,9.99878899e-01,1.21100980e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.14178545e+00,3.57089272e-07,9.99878185e-01,1.21814787e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.14478620e+00,3.57239310e-07,9.99877467e-01,1.22532980e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.14778695e+00,3.57389347e-07,9.99876744e-01,1.23255586e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.15078770e+00,3.57539385e-07,9.99876017e-01,1.23982631e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.15378845e+00,3.57689422e-07,9.99875286e-01,1.24714141e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.15678920e+00,3.57839460e-07,9.99874550e-01,1.25450141e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.15978995e+00,3.57989497e-07,9.99873809e-01,1.26190660e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.16279070e+00,3.58139535e-07,9.99873064e-01,1.26935723e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.16579145e+00,3.58289572e-07,9.99872315e-01,1.27685356e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.16879220e+00,3.58439610e-07,9.99871560e-01,1.28439588e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.17179295e+00,3.58589647e-07,9.99870802e-01,1.29198446e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.17479370e+00,3.58739685e-07,9.99870038e-01,1.29961955e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.17779445e+00,3.58889722e-07,9.99869270e-01,1.30730145e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.18079520e+00,3.59039760e-07,9.99868497e-01,1.31503043e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.18379595e+00,3.59189797e-07,9.99867719e-01,1.32280676e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.18679670e+00,3.59339835e-07,9.99866937e-01,1.33063073e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.18979745e+00,3.59489872e-07,9.99866150e-01,1.33850262e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.19279820e+00,3.59639910e-07,9.99865358e-01,1.34642271e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.19579895e+00,3.59789947e-07,9.99864561e-01,1.35439128e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.19879970e+00,3.59939985e-07,9.99863759e-01,1.36240862e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.20180045e+00,3.60090023e-07,9.99862952e-01,1.37047503e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.20480120e+00,3.60240060e-07,9.99862141e-01,1.37859079e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.20780195e+00,3.60390098e-07,9.99861324e-01,1.38675619e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.21080270e+00,3.60540135e-07,9.99860503e-01,1.39497154e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.21380345e+00,3.60690173e-07,9.99859676e-01,1.40323711e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.21680420e+00,3.60840210e-07,9.99858845e-01,1.41155322e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.21980495e+00,3.60990248e-07,9.99858008e-01,1.41992016e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.22280570e+00,3.61140285e-07,9.99857166e-01,1.42833823e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.22580645e+00,3.61290323e-07,9.99856319e-01,1.43680773e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.22880720e+00,3.61440360e-07,9.99855467e-01,1.44532898e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.23180795e+00,3.61590398e-07,9.99854610e-01,1.45390227e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.23480870e+00,3.61740435e-07,9.99853747e-01,1.46252792e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.23780945e+00,3.61890473e-07,9.99852879e-01,1.47120624e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.24081020e+00,3.62040510e-07,9.99852006e-01,1.47993753e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.24381095e+00,3.62190548e-07,9.99851128e-01,1.48872211e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.24681170e+00,3.62340585e-07,9.99850244e-01,1.49756031e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.24981245e+00,3.62490623e-07,9.99849355e-01,1.50645243e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.25281320e+00,3.62640660e-07,9.99848460e-01,1.51539880e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.25581395e+00,3.62790698e-07,9.99847560e-01,1.52439974e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.25881470e+00,3.62940735e-07,9.99846654e-01,1.53345558e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.26181545e+00,3.63090773e-07,9.99845743e-01,1.54256663e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.26481620e+00,3.63240810e-07,9.99844827e-01,1.55173323e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.26781695e+00,3.63390848e-07,9.99843904e-01,1.56095571e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.27081770e+00,3.63540885e-07,9.99842977e-01,1.57023440e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.27381845e+00,3.63690923e-07,9.99842043e-01,1.57956963e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.27681920e+00,3.63840960e-07,9.99841104e-01,1.58896174e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.27981995e+00,3.63990998e-07,9.99840159e-01,1.59841107e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.28282071e+00,3.64141035e-07,9.99839208e-01,1.60791796e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.28582146e+00,3.64291073e-07,9.99838252e-01,1.61748275e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.28882221e+00,3.64441110e-07,9.99837289e-01,1.62710578e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.29182296e+00,3.64591148e-07,9.99836321e-01,1.63678741e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.29482371e+00,3.64741185e-07,9.99835347e-01,1.64652797e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.29782446e+00,3.64891223e-07,9.99834367e-01,1.65632783e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.30082521e+00,3.65041260e-07,9.99833381e-01,1.66618732e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.30382596e+00,3.65191298e-07,9.99832389e-01,1.67610682e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.30682671e+00,3.65341335e-07,9.99831391e-01,1.68608667e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.30982746e+00,3.65491373e-07,9.99830387e-01,1.69612724e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.31282821e+00,3.65641410e-07,9.99829377e-01,1.70622888e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.31582896e+00,3.65791448e-07,9.99828361e-01,1.71639196e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.31882971e+00,3.65941485e-07,9.99827338e-01,1.72661685e-04
6.000000e-07,600.000000,1.200000e+01,5.000000e-08,7.32183046e+00,3.66091523e-07,9.99826310e-01,1.73690391e-04
